"stories_id","language","title","publish_date","url"
"523303898","en","WHY IT MATTERS: Issues at stake in election","2016-10-08 02:58:40","http://www.sfgate.com/news/education/article/WHY-IT-MATTERS-Issues-at-stake-in-election-9956592.php"
"523303612","en","
	WHY IT MATTERS: Issues at stake in election
      ","2016-10-08 03:01:23","http://www.dailymail.co.uk/wires/ap/article-3828230/WHY-IT-MATTERS-Issues-stake-election.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"523414688","en"," WHY IT MATTERS: Issues at stake in election ","2016-10-08 02:58:40","http://www.chron.com/news/education/article/WHY-IT-MATTERS-Issues-at-stake-in-election-9956592.php"
"525630612","en","
	Syrian suspect in Germany ""had ties to Islamic State""
      ","2016-10-11 14:36:43","http://www.dailymail.co.uk/wires/reuters/article-3833106/Syrian-suspect-Germany-ties-Islamic-State.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"528658321","en","
	WHY IT MATTERS: Issues at stake in election
      ","2016-10-15 02:52:51","http://www.dailymail.co.uk/wires/ap/article-3839399/WHY-IT-MATTERS-Issues-stake-election.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"528663101","en","WHY IT MATTERS: Issues at stake in election","2016-10-15 02:51:22","http://www.sfgate.com/news/politics/article/WHY-IT-MATTERS-Issues-at-stake-in-election-9973132.php"
"528710192","en"," WHY IT MATTERS: Issues at stake in election ","2016-10-15 02:51:22","http://www.chron.com/news/politics/article/WHY-IT-MATTERS-Issues-at-stake-in-election-9973132.php"
"529267744","en","WHY IT MATTERS: Issues at stake in election","2016-10-15 12:19:49","https://www.yahoo.com/news/why-matters-issues-stake-election-065144007--election.html"
"533566585","en","What is Islamic State's reach after it loses Mosul?","2016-10-26 18:00:00","http://feeds.chicagotribune.com/~r/chicagotribune/offtopic/~3/99fqlmctv2M/ct-mosul-islamic-state-terror-obama-edit-1027-jm-20161026-story.html"
"536144064","en","
	John Brennan's attempt to lead the CIA into the age of cyberwar
      ","2016-11-02 09:19:54","http://www.dailymail.co.uk/wires/reuters/article-3897528/John-Brennans-attempt-lead-CIA-age-cyberwar.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"536166475","en","Is the CIA Ready for the Age of Cyberwar?","2016-11-02 10:32:38","http://www.theatlantic.com/international/archive/2016/11/cia-brennan-election-russia/506171/?utm_source=feed"
"538236374","en","Texas officials on alert for Election Day","2016-11-07 11:24:06","http://www.chron.com/news/houston-texas/article/Possible-Texas-terror-for-Election-Day-has-10598242.php"
"539215583","en","Jihadists Are Psyched That Trump Won","2016-11-09 13:02:24","http://www.slate.com/blogs/the_slatest/2016/11/09/jihadists_are_psyched_that_trump_won.html"
"540451678","en","Survivors observe the anniversary of the Paris attacks","2016-11-12 13:28:13","https://www.washingtonpost.com/world/europe/survivors-observe-the-anniversary-of-the-paris-attacks/2016/11/12/10fd56c2-a6a4-11e6-ba46-53db57f0e351_story.html"
"540957008","en","
	ISIS encourages lone jihadists to use large trucks as weapons for terror attacks
      ","2016-11-13 23:59:40","http://www.dailymail.co.uk/news/article-3933276/ISIS-encourages-lone-jihadists-use-large-trucks-weapons-terror-attacks.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"541401569","en","What ISIS Really Wants","2016-09-12 17:33:52","http://www.theatlantic.com/magazine/archive/2015/03/what-isis-really-wants/384980/?utm_source=SFTwitter"
"541407787","en","Bigot tried ripping off Muslim women's hijabs in hateful attack - NY Daily News","2016-09-09 16:04:51","http://www.nydailynews.com/new-york/bigot-ripping-muslim-women-hijabs-hateful-attack-article-1.2785475?cid=bitly"
"542270392","en","Militant attacks in developed countries 'increased by 650 percent' last year","2016-11-16 12:52:58","https://www.washingtonpost.com/news/worldviews/wp/2016/11/16/militant-attacks-in-developed-countries-increased-by-650-percent-last-year/"
"542317905","en","Militant attacks in developed countries &#8216;increased by 650 percent&#8217; last year","2016-11-16 12:31:34","http://www.washingtonpost.com/blogs/worldviews/wp/2016/11/16/militant-attacks-in-developed-countries-increased-by-650-percent-last-year/"
"542857224","en","Trump's foreign policy pledges — will he keep them?","2016-11-16 22:10:33","http://rssfeeds.usatoday.com/~/227318512/0/usatoday-newstopstories~Trumps-foreign-policy-pledges-%e2%80%94-will-he-keep-them/"
"542940694","en","
	Isis 'could use women and children returning from Iraq and Syria to carry out suicide attacks in Britain' 
      ","2016-11-17 20:02:34","http://www.dailymail.co.uk/news/article-3948038/Isis-use-women-children-returning-Iraq-Syria-carry-suicide-attacks-Britain.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"542941480","en","Trump's Angry Broadside Against Muslims and Immigration","2016-11-17 20:16:43","http://www.theatlantic.com/politics/archive/2016/06/trump-speech-orlando/486878/"
"542971988","en","Feds urge public to be vigilant at holiday events","2016-11-17 22:03:11","http://feedproxy.google.com/~r/bostonherald/news/regional/~3/s1YshDqHknM/feds_urge_public_to_be_vigilant_at_holiday_events"
"544047885","en","How to prepare for the Day After","2016-11-20 17:21:04","http://rss.cnn.com/~r/rss/cnn_latest/~3/tp4vSQvCYOA/index.html"
"545356429","en","
	Ohio man gets 20 years prison for Islamic State-linked attack plot
      ","2016-11-23 15:00:43","http://www.dailymail.co.uk/wires/reuters/article-3965812/Ohio-man-gets-20-years-prison-Islamic-State-linked-attack-plot.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"545642971","en","Should Thomas Mair be considered a terrorist? | Hugh Muir and Joseph Harker","2016-11-24 07:39:08","https://www.theguardian.com/commentisfree/2016/nov/24/should-thomas-mair-be-considered-a-terrorist-jo-cox-murder"
"546297567","en","
	Australia attempts to extradite IS suspect from Turkey
      ","2016-11-25 23:07:20","http://www.dailymail.co.uk/wires/ap/article-3973136/Australia-attempts-extradite-IS-suspect-Turkey.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"546301938","en","Australia attempts to extradite IS suspect from Turkey","2016-11-25 23:42:49","https://www.washingtonpost.com/world/middle_east/australia-attempts-to-extradite-is-suspect-from-turkey/2016/11/25/76c3da10-b38a-11e6-bc2d-19b3d759cfe7_story.html"
"546821230","en","Australia attempts to extradite IS suspect from Turkey","2016-11-25 23:04:27","https://www.yahoo.com/news/australia-attempts-extradite-suspect-turkey-034005614.html"
"547297555","en","Suspect killed in possible terror attack in Ohio","2016-11-28 18:38:50","http://www.sfgate.com/nation/article/Suspect-killed-in-possible-terror-attack-in-Ohio-10640884.php"
"547303488","en","Officials investigating Ohio State attack as an act of terror","2016-11-28 19:07:32","http://nypost.com/2016/11/28/officials-investigating-ohio-state-attack-as-an-act-of-terror/"
"547314485","en","Suspect who injured 11 in Ohio State attack identified as student","2016-11-28 19:33:00","http://feeds.chicagotribune.com/~r/chicagotribune/breakingnews/~3/3ZmuRkyvMWo/ct-ohio-state-campus-shooting-20161128-story.html"
"547326894","en","Vox Sentences: The legacy (or lack thereof) of Fidel Castro","2016-11-28 20:00:02","http://www.vox.com/2016/11/28/13771040/vox-sentences-fidel-castro-legacy"
"547402109","en","Ohio State attack: Terrorism eyed as police seek more info","2016-11-29 02:02:49","http://www.usnews.com/news/us/articles/2016-11-29/ohio-state-attack-terrorism-eyed-as-police-seek-more-info"
"547406965","en","Ohio State attack: Terrorism eyed as police seek more info","2016-11-29 02:06:05","http://www.sfgate.com/news/crime/article/Ohio-State-attack-Terrorism-eyed-as-police-seek-10641415.php"
"547404765","en","
	Ohio State attack: Terrorism eyed as police seek more info
      ","2016-11-29 02:09:10","http://www.dailymail.co.uk/wires/ap/article-3981150/Ohio-State-attack-Terrorism-eyed-police-seek-info.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"547422761","en","Investigators Are Examining Whether Ohio State Attack Was an Act of Terrorism","2016-11-29 03:09:55","http://feedproxy.google.com/~r/time/topstories/~3/Yfwuww5HQcY/"
"547466713","en","Ohio State attacker complained bitterly in Facebook post of treatment of Muslims &#8216;everywhere,&#8217; reports say","2016-11-29 04:53:57","http://www.washingtonpost.com/news/morning-mix/wp/2016/11/29/ohio-state-attacker-in-facebook-post-complained-bitterly-of-treatment-of-muslims-everywhere-reports-say/"
"547606771","en","Terrorism eyed in Ohio State attack as police seek more info","2016-11-29 10:47:01","http://www.mlive.com/news/us-world/index.ssf/2016/11/terrorism_eyed_in_ohio_state_a.html"
"547609184","en","'DEEPLY CONCERNING' OSU suspect was follower of Al Qaeda cleric al-Awlaki","2016-11-29 10:52:12","http://www.foxnews.com/us/2016/11/29/ohio-state-attacker-praised-ex-al-qaeda-leader-as-hero-online-sources-say.html"
"547621293","en","Ohio State attack: Officials looking into incident as terror act, say attacker was angry about treatment of Muslims","2016-11-29 11:41:00","http://feeds.chicagotribune.com/~r/chicagotribune/breakingnews/~3/VWsHxh0s8CU/ct-ohio-state-campus-attack-20161129-story.html"
"547640125","en","
	Things to know about Somalis in the US
      ","2016-11-29 12:26:25","http://www.dailymail.co.uk/wires/ap/article-3983170/Things-know-Somalis-US.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"547651077","en","Ohio State attacker was angry about treatment of Muslims: official","2016-11-29 12:21:00","http://feeds.chicagotribune.com/~r/chicagotribune/hottopics/~3/VWsHxh0s8CU/ct-ohio-state-campus-attack-20161129-story.html"
"547686072","en","Ohio State attack echoes Islamic State group's brutal calls","2016-11-29 14:23:50","http://www.sfgate.com/news/us/article/Ohio-State-attack-echoes-Islamic-State-group-s-10642647.php"
"547687408","en","
	Ohio State attack echoes Islamic State group's brutal calls
      ","2016-11-29 14:25:37","http://www.dailymail.co.uk/wires/ap/article-3983566/Ohio-State-attack-echoes-Islamic-State-groups-brutal-calls.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"547696874","en","ISIS Says Ohio State University Attacker Was a &#x2018;Soldier&#x2019;","2016-11-29 14:46:13","http://www.nytimes.com/2016/11/29/us/ohio-state-university-abdul-artan-islamic-state.html?partner=rss&emc=rss"
"547699475","en","
	Abdul Artan is a 'soldier' of ISIS: Islamic Stae claims responsibility for Ohio State knife-and-car attack
      ","2016-11-29 14:58:41","http://www.dailymail.co.uk/news/article-3983516/Islamic-State-soldier-Ohio-attack-Amaq-says-SITE.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"547728905","en","The Latest: OSU attacker&#39;s family got aid in Dallas in 2014","2016-11-29 16:12:33","https://www.yahoo.com/news/latest-4-still-hospitalized-attack-ohio-state-141915000.html"
"547745808","en","Suspectin attackrebukedAmerica","2016-11-29 16:30:16","http://www.sfgate.com/nation/article/Suspectin-attackrebukedAmerica-10642924.php"
"547745589","en","Ohio State University Professor Injured in Attack: ‘We’re Still a Great University’","2016-11-29 16:34:43","http://feedproxy.google.com/~r/time/topstories/~3/KiARLVoqCno/"
"548024905","en","
	Ohio State assault by immigrant raises fears in Somali community
      ","2016-11-30 06:06:24","http://www.dailymail.co.uk/wires/reuters/article-3985676/Ohio-State-assault-immigrant-raises-fears-Somali-community.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"548032328","en","Ohio State attack echoes Islamic State group&#39;s brutal calls","2016-11-29 14:26:59","https://www.yahoo.com/news/ohio-state-attack-echoes-islamic-state-groups-brutal-192354436.html"
"548081180","en","
	Trump says Somali refugee who went on Ohio State rampage 'should not have been in US'
      ","2016-11-30 08:26:48","http://www.dailymail.co.uk/news/article-3985964/Somali-refugee-went-Ohio-State-rampage-not-country-says-Donald-Trump.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"548140673","en","Immigrants in Ohio are fearing a backlash after the Ohio State University attack","2016-11-30 10:16:00","http://feedproxy.google.com/~r/businessinsider/~3/AjvxExVAsTk/r-ohio-state-assault-by-immigrant-raises-fears-in-somali-community-2016-11"
"548209998","en","Trump says Ohio State attacker shouldn't have been in US","2016-11-30 12:38:03","http://www.usnews.com/news/politics/articles/2016-11-30/trump-says-ohio-state-attacker-shouldnt-have-been-in-us"
"548264228","en","Ohio State University Attacker May Have Been Inspired by ISIS and Al Qaeda: FBI","2016-11-30 14:33:16","http://feedproxy.google.com/~r/time/topstories/~3/5nm-uFELG3M/"
"548451155","en","
	Ohio State knife attacker 'nice guy' but unknown to many
      ","2016-12-01 00:14:37","http://www.dailymail.co.uk/wires/ap/article-3988866/Ohio-State-knife-attacker-nice-guy-unknown-many.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"548516325","en","Ohio State knife attacker 'nice guy' but unknown to many","2016-12-01 00:10:10","http://www.sfgate.com/news/texas/article/Ohio-State-knife-attacker-nice-guy-but-unknown-10646351.php"
"548751642","en","Ohio State attacker was &#8216;nice guy,&#8217; but under the radar","2016-12-01 12:02:37","http://nypost.com/2016/12/01/ohio-state-attacker-was-nice-guy-but-under-the-radar/"
"548890368","en","Taking the Fight to ISIS FROM the Homeland","2016-12-01 17:34:03","http://www.huffingtonpost.com/amb-marc-ginsberg/taking-the-fight-to-isis_b_13357798.html"
"549203663","en","Ohio State attacker buried amid shock from family over death","2016-12-02 09:36:18","http://www.sfgate.com/news/us/article/Ohio-State-knife-attacker-buried-as-relatives-10680538.php"
"549205294","en","
	Ohio State attacker buried amid shock from family over death
      ","2016-12-02 09:37:41","http://www.dailymail.co.uk/wires/ap/article-3994198/Ohio-State-attacker-buried-amid-shock-family-death.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"549218400","en","
	Dozens attend OSU terrorist's funeral at a Columbus mosque as his mom says her son is innocent
      ","2016-12-02 10:12:05","http://www.dailymail.co.uk/news/article-3994090/Ohio-State-knife-attacker-buried-relatives-remain-stunned.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"549351697","en","Ohio State knife attacker was &#39;nice guy&#39; but unknown to many","2016-12-01 16:55:31","https://www.yahoo.com/news/ohio-state-knife-attacker-nice-guy-unknown-many-050846877.html"
"549735813","en","Ohio State attacker buried amid shock from family over death","2016-12-02 09:36:30","https://www.yahoo.com/news/ohio-state-knife-attacker-buried-relatives-remain-stunned-131442656.html"
"549986559","en","Trump Says He’d Host Kim Jong Un at White House: ‘Who the Hell Cares?’","2016-06-16 01:00:00","http://www.thedailybeast.com/articles/2016/06/16/trump-says-he-d-host-kim-jong-un-at-white-house-who-the-hell-cares.html?via=twitter_page"
"550604702","en","New Islamic State spokesman urges fresh wave of attacks -- especially against Turkey","2016-12-05 16:50:00","http://feeds.latimes.com/~r/latimes/sports/hockey/nhl/~3/laahgKldpag/la-fg-islamic-state-communique-20161205-story.html"
"550896260","en","'Attack them in markets, roads and clubs,' Isil's new spokesman tells European followers","2016-12-06 07:44:52","http://www.telegraph.co.uk/news/2016/12/06/attack-markets-roads-clubs-isils-new-spokeman-tells-european/"
"551948641","en","ISIS Claims Responsibility for Killing of French Police Officer - NYTimes.com","2016-06-14 08:00:00","http://mobile.nytimes.com/2016/06/14/world/europe/france-stabbing-police-officer-magnanville.html?campaign_id=A100&campaign_type=Email&_r=0&referer"
"552972798","en","Thousands are sharing this infographic on what to do if you see Islamophobia","2016-12-10 17:18:50","http://www.msn.com/en-au/news/australia/thousands-are-sharing-this-infographic-on-what-to-do-if-you-see-islamophobia/ar-AAiouuX?li=AAgfLCP&ocid=mailsignout"
"553654816","en","Donald Trump’s sharp contrast from Obama and Bush on Islam has serious implications","2016-12-12 11:12:50","https://www.washingtonpost.com/news/acts-of-faith/wp/2016/12/12/donald-trumps-sharp-contrast-from-obama-and-bush-on-islam-has-serious-implications/"
"553723987","en","ISIS terrorist Larossi Abballa who killed police couple also intended to kill celebrities | Daily Mail Online","2016-06-13 18:06:31","http://www.dailymail.co.uk/news/article-3639878/Policeman-stabbed-death-outside-Paris-home-attacker-holding-officer-s-wife-son-hostage.html"
"554008294","en","Syrian immigrants represent an American success story, not a threat","2016-12-13 06:25:16","https://www.washingtonpost.com/news/worldviews/wp/2016/12/13/syrian-immigrants-represent-an-american-success-story-not-a-threat/"
"554831463","en","Obama has degraded ISIS. Can Trump finish the job?","2016-12-14 18:15:15","http://rss.cnn.com/~r/rss/cnn_latest/~3/zxDl3ZFoX_Y/index.html"
"557220529","en","The Berlin attack is no surprise. Experts have warned about trucks for years.","2016-12-20 14:11:34","http://www.washingtonpost.com/blogs/worldviews/wp/2016/12/20/the-berlin-attack-is-no-surprise-experts-have-warned-about-trucks-for-years/"
"557234610","en","Mayor Walsh to boost City Hall Plaza market security","2016-12-20 15:07:08","http://feedproxy.google.com/~r/bostonherald/news/regional/~3/edZ9urBcvOU/mayor_walsh_to_boost_city_hall_plaza_market_security"
"557275095","en","Berlin attack latest in disturbing terror trend","2016-12-20 00:05:34","http://rssfeeds.usatoday.com/~/246819058/0/usatoday-newstopstories~Berlin-attack-latest-in-disturbing-terror-trend/"
"557369473","en","The Berlin attack is no surprise. Experts have warned about trucks for years.","2016-12-21 00:38:09","https://www.washingtonpost.com/news/worldviews/wp/2016/12/20/the-berlin-attack-is-no-surprise-experts-have-warned-about-trucks-for-years/"
"558091036","en","ISIL issues hit list of U.S. churches for holiday attacks","2016-12-22 12:49:26","http://rssfeeds.usatoday.com/~/247748940/0/usatodaycomworld-topstories~ISIL-issues-hit-list-of-US-churches-for-holiday-attacks/"
"558106572","en","ISIL issues hit list of U.S. churches for holiday attacks","2016-12-22 13:32:56","http://rssfeeds.freep.com/~/247748940/0/freep/home~ISIL-issues-hit-list-of-US-churches-for-holiday-attacks/"
"558194223","en","
	The phenomenon of self-radicalising jihadis is not new 
      ","2016-12-22 18:22:10","http://www.dailymail.co.uk/indiahome/indianews/article-4059958/The-phenomenon-self-radicalising-jihadis-not-new.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"558524923","en","Police: Phoenix man wanted to carry out ""lone wolf"" attack","2016-12-23 13:54:50","http://www.sfgate.com/news/crime/article/Police-Phoenix-man-wanted-to-carry-out-lone-10815810.php"
"563144380","en","
	ISIS has abandoned large-scale terror atrocities to focus on 'lone wolf' attacks like Nice and Berlin, government report says 
      ","2017-01-05 12:10:03","http://www.dailymail.co.uk/news/article-4091844/ISIS-abandoned-large-scale-terror-atrocities-focus-lone-wolf-attacks-like-Nice-Berlin-government-report-says.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"568050990","en","
	India on alert over 'Nice-style' attack on Republic Day
      ","2017-01-16 18:54:55","http://www.dailymail.co.uk/indiahome/indianews/article-4125856/India-alert-Nice-style-attack-Republic-Day.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"572527371","en","Trump's America: A Violent Cesspool Of Our Own Making","2017-01-26 11:37:26","http://www.huffingtonpost.com/william-j-astore/trump-violent-cesspool-of-our-own-making_b_14417412.html"
"572973060","en","The dark (k)night: Donald Trump&#8217;s new world order spells bad times ahead","2017-01-27 04:59:00","http://www.salon.com/2017/01/27/the-dark-night-of-donald-trump_partner/"
"573087425","en","Sam Corey:  Stupid Is as Stupid Votes: The U.S.-Russia Ceasefire and Our War on Errorism","2016-02-25 11:52:54","http://www.huffingtonpost.com/sam-corey/stupid-is-as-stupid-votes_1_b_9313422.html"
"573411473","en","How an American Ended Up Accused of Aiding ISIS With Gift Cards","2017-01-28 12:42:24","http://www.nytimes.com/2017/01/28/us/politics/washington-transit-cop-suspected-isis.html?partner=rss&emc=rss"
"575697770","en","Trump rattles his saber at Iran before his top diplomats are even in place","2017-02-01 17:00:00","http://www.latimes.com/opinion/editorials/la-ed-trump-flynn-iran-20170201-story.html"
"577421688","en","Trump and Pence’s opposition to Syrian refugees is based on a huge lie","2016-10-05 08:00:00","https://www.washingtonpost.com/news/worldviews/wp/2016/10/05/the-huge-lie-at-the-heart-of-trump-and-pences-opposition-to-syrian-refugees/?utm_term=.f44fe7466d53"
"577447294","en","Ohio State attacker complained bitterly in Facebook post of treatment of Muslims ‘everywhere,’ reports say","2016-01-18 14:40:43","https://www.washingtonpost.com/news/morning-mix/wp/2016/11/29/ohio-state-attacker-in-facebook-post-complained-bitterly-of-treatment-of-muslims-everywhere-reports-say/"
"575984433","en","The Trump administration is showing white nationalists it won't fight them at all","2017-02-03 07:48:02","https://www.washingtonpost.com/posteverything/wp/2017/02/03/the-trump-administration-is-showing-white-nationalists-it-wont-fight-them-at-all/"
"577778493","en","Rep. Sean Duffy says &#8220;there&#8217;s a difference&#8221; between ISIS-inspired attacks and Canadian mosque shooting","2017-02-07 13:20:00","http://www.salon.com/2017/02/07/rep-sean-duffy-says-theres-a-difference-between-isis-inspired-attacks-and-canadian-mosque-shooting/"
"577889099","en","
	Trump's list of underreported terror doesn't back up claim
      ","2017-02-07 19:30:50","http://www.dailymail.co.uk/wires/ap/article-4202002/Trumps-list-underreported-terror-doesnt-claim.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"577888959","en","Trump's list of underreported terror doesn't back up claim","2017-02-07 19:28:54","http://www.sfgate.com/news/politics/article/Trump-s-list-of-underreported-terror-doesn-t-back-10915832.php"
"577895229","en","Trump's list of underreported terror doesn't back up claim","2017-02-07 19:28:54","http://www.usnews.com/news/politics/articles/2017-02-07/trumps-list-of-underreported-terror-doesnt-back-up-claim"
"577904990","en","Trump&#39;s list of underreported terror doesn&#39;t back up claim","2017-02-07 20:08:17","https://www.yahoo.com/news/trumps-list-underreported-terror-doesnt-back-claim-002907703--politics.html"
"578293229","en","Trump's list of underreported terror doesn't back up claim","2017-02-08 14:00:24","http://www.mlive.com/news/us-world/index.ssf/2017/02/trumps_list_of_underreported_t.html"
"580492656","en","What&#8217;s behind wave of anti-semitic violence in US? Jewish Rabbi explains one possible theory","2017-02-13 11:21:19","http://www.theblaze.com/news/2017/02/13/whats-behind-wave-of-anti-semitic-violence-in-us-jewish-rabbi-explains-one-possible-theory/"
"548150542","en","Obama Excoriates Republican Obsession With The Term 'Radical Islam'","2016-06-14 13:52:59","http://www.huffingtonpost.com/entry/obama-radical-islam_us_57603cdbe4b0e4fe5143dc4c"
"588523147","en","ISIS Unveiled: The Story Behind Indonesia’s First Female Suicide Bomber","2017-03-03 00:10:25","http://feedproxy.google.com/~r/time/topstories/~3/cApdx_Fo5-s/"
"590095855","en","Why the six-nation ban makes sense in the war on terrorism","2017-03-06 15:50:14","http://feeds.nydailynews.com/~r/NydnRss/~3/vTEHtqwCQjM/six-nation-ban-sense-war-terrorism-article-1.2990002"
"597097266","en","
	In legal battles against travel ban, Trump´s own statements are his worst enemy
      ","2017-03-21 16:03:11","http://www.dailymail.co.uk/wires/reuters/article-4336396/In-legal-battles-against-travel-ban-Trump-s-statements-worst-enemy.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"597745219","en","
	Sydney Airport Middle Eastern Avi Yemini racial profiling
      ","2017-03-22 21:46:51","http://www.dailymail.co.uk/news/article-4340592/Sydney-Airport-Middle-Eastern-Avi-Yemini-racial-profiling.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"597971862","en","
	ISIS claims responsibility for London terror attack
      ","2017-03-23 08:39:23","http://www.dailymail.co.uk/news/article-4342254/ISIS-claims-responsibility-London-terror-attack.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"598049443","en","
	Bob Katter wants Middle East, North Africa migration ban
      ","2017-03-23 11:05:30","http://www.dailymail.co.uk/news/article-4342444/Bob-Katter-wants-Middle-East-North-Africa-migration-ban.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"598054619","en","UK parliament attacker British-born, had been investigated over extremism concerns","2017-03-23 11:12:25","https://www.yahoo.com/news/british-police-investigate-attack-parliament-killed-five-072526290.html"
"598092902","en","
	London lashes out at Donald Trump Jr over terror attack
      ","2017-03-23 12:33:43","http://www.dailymail.co.uk/news/article-4343022/London-lashes-Donald-Trump-Jr-terror-attack.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"598196563","en","Contributing Op-Ed Writer: London Pride, Undaunted","2017-03-23 16:05:46","http://www.nytimes.com/2017/03/23/opinion/london-pride-undaunted.html?partner=rss&emc=rss"
"598232949","en","Khalid Masood: &apos;Teacher and father-of-three&apos; behind London terror attack was known to MI5 and had violent criminal record","2017-03-23 18:42:51","http://www.independent.co.uk/news/uk/home-news/khalid-masood-london-terror-attack-family-man-turn-terrorist-teacher-father-mi5-a7647121.html"
"598826170","en","Phoenix Man Charged Alleged Terror Plot Bonds Out of Jail","2017-03-24 20:44:12","https://www.usnews.com/news/best-states/arizona/articles/2017-03-24/phoenix-man-charged-alleged-terror-plot-bonds-out-of-jail"
"599157247","en","Up to 70 terrorists are about to be FREED from British jails amid fears they could join jihadis","2017-03-25 19:00:00","http://www.mirror.co.uk/news/uk-news/up-70-terrorists-freed-british-10100037"
"599162407","en","
	ISIS released a detailed guide how to stab police officers
      ","2017-03-25 19:20:38","http://www.dailymail.co.uk/news/article-4349616/ISIS-released-detailed-guide-stab-police-officers.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"599166522","en","London terror attack was predicted six weeks ago by government-backed report","2017-03-25 19:40:02","http://www.mirror.co.uk/news/uk-news/london-terror-attack-predicted-six-10100236"
"601349268","en","The myth of the ‘lone wolf’ terrorist","2017-03-30 03:23:43","https://www.theguardian.com/news/2017/mar/30/myth-lone-wolf-terrorist"
"601523174","en","
	Investigators suspect UK killer was lone wolf radicalised on internet
      ","2017-03-30 10:28:22","http://www.dailymail.co.uk/wires/reuters/article-4364776/Investigators-suspect-UK-killer-lone-wolf-radicalised-internet.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"601541188","en","Investigators Suspect UK Killer Was Lone Wolf Radicalized on Internet","2017-03-30 10:30:42","https://www.usnews.com/news/world/articles/2017-03-30/investigators-suspect-uk-killer-was-lone-wolf-radicalized-on-internet"
"601608580","en","Investigators Suspect UK Killer Was Lone Wolf Radicalized On Internet","2017-03-30 11:27:59","http://www.huffingtonpost.com/2017/03/30/khalid-masood-lone-wolf_n_15708036.html?utm_hp_ref=world&ir=WorldPost"
"601735838","en","Avoiding another Aleppo: Islamic State, U.S. air power and civilian lives","2017-03-30 17:31:00","http://feeds.chicagotribune.com/~r/chicagotribune/breakingnews/~3/uvBaT6M5V6U/ct-islamic-state-trump-strategy-mosul-bombing-isis-syria-iraq-edit-0331-jm-20170330-story.html"
"603332434","en","
	Pro-ISIS group releases 'kill list' of 8,000 Americans
      ","2017-04-03 11:49:09","http://www.dailymail.co.uk/news/article-4376196/Pro-ISIS-group-releases-kill-list-8-000-Americans.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490"
"606040864","en","Obama: ‘We’ are to blame, not Islamic terrorism, for massacre","2016-03-07 21:00:00","http://nypost.com/2016/06/12/obama-says-we-are-to-blame-not-islamic-terrorism-for-orlando-massacre/?utm_source=akdart"
"606094699","en","Analysis | The Berlin attack is no surprise. Experts have warned about trucks for years.","2016-02-13 16:00:00","https://www.washingtonpost.com/news/worldviews/wp/2016/12/20/the-berlin-attack-is-no-surprise-experts-have-warned-about-trucks-for-years/?utm_term=.9382296af507"
"608605201","en","Islamic State recruiter and hacker inspired and directed scores of would-be U.S. terrorists, FBI says","2017-04-13 06:00:00","http://feeds.latimes.com/~r/latimes/entertainment/news/arts/~3/Zd-AInThCvA/la-fg-islamic-state-recruiter-20170406-story.html"
"608855422","en","Can Churches Hire Police? Alabama Legislators Reckon With the First Amendment","2017-04-13 14:40:20","https://www.nytimes.com/2017/04/13/us/church-police-birmingham-alabama.html?partner=rss&emc=rss"
"611595107","en","BIAS ALERT   AP tweet translates Fresno shooter's 'Allahu Akbar'","2017-04-19 14:16:04","http://www.foxnews.com/us/2017/04/19/ap-translates-fresno-shooters-allahu-akbar-to-god-is-great.html"
"611608191","en","AP changes Fresno killer&#8217;s words from &#8216;Allahu Akbar&#8217; to English equivalency, breaking its own rules","2017-04-19 12:02:20","http://www.theblaze.com/news/2017/04/19/ap-changes-fresno-killers-words-from-allahu-akbar-to-english-equivalency-breaking-its-own-rules/"
